"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1936243256305893653","Sat Jun 21 02:02:20 +0000 2025","3670","Udah nggak diperhatiin orang tua. Nggak diperhatiin pemerintah juga ","1936243256305893653","","","in","","47","73","589","https://x.com/undefined/status/1936243256305893653","1422951168",
"1902102891827228950","Tue Mar 18 21:00:43 +0000 2025","55603","Pengen IHSG normal ? Gampang 1.Stop IKN 2.Stop MBG &amp; ganti dgn sekolah gratis 3.Ganti kabinet eks Moelyono 4.Bubarkan Danantara 5.Usut Moelyono dan kroni2nya 6.Ganti pentolan Polri KPK &amp; Jagung 7.Perkuat kembali KPK 8.Revisi UU Cilaka 9.Dekati rakyat jauhi oligarki 10.dll","1902102891827228950","","","in","","484","530","16780","https://x.com/undefined/status/1902102891827228950","227320530",
"2072198320119013392","Wed Jul 01 05:59:13 +0000 2026","9757","WOY DIKIRA KAUM MENENGAH GA BUTUH BEASISWA","2072198320119013392","","","in","","92","49","2454","https://x.com/undefined/status/2072198320119013392","1628020876590342145",
"2071228936512782765","Sun Jun 28 13:47:14 +0000 2026","4493","GILA!!! 9 JUTA HEKTAR SAWIT TIDAK BAYAR PAJAK DI ERA JOKOWI Mafia langsung setor ke solo. Pantasan birahi kekuasaan makin gila nih orang. Udah pantas di hukum nepalkan mereka sekeluarga serakah semua. https://t.co/RnO2hLwvtA","2071228936512782765","https://pbs.twimg.com/amplify_video_thumb/2071228758489698304/img/hiedp7xympXVDFB4.jpg","","in","","58","187","2442","https://x.com/undefined/status/2071228936512782765","1745265761416056832",
"2072714781996494962","Thu Jul 02 16:11:27 +0000 2026","10373","Tinggal di indo berasa ngga punya jeda buat istirahat. Semuanya kayak serba cepat dan kompetitif.. kompetitif buta krn udah coba lbh ekstrim tetap gitu gitu aja hasilnya. pemerintah setan sih","2072714781996494962","","","in","","84","25","3673","https://x.com/undefined/status/2072714781996494962","155303540",
"2072812270380515412","Thu Jul 02 22:38:50 +0000 2026","4901"," ...Pajak itu cara biadab untuk mempertahankan peradaban... ~ Rocky Gerung https://t.co/sRxVywAi7D","2072812270380515412","https://pbs.twimg.com/amplify_video_thumb/2072812156626849792/img/R8HVCl8BykQ_j5ES.jpg","","in","","237","756","1927","https://x.com/undefined/status/2072812270380515412","1729354223614304256",
"1186864611020001282","Wed Oct 23 04:39:08 +0000 2019","47424","Lesehan di undak-undakan istana bersama Wakil Presiden dan para menteri Kabinet Indonesia Maju. Ada wajah lama ada muka baru. Semuanya akan bekerja berikhtiar bersama menuju Indonesia maju. Pesan utama saya: jangan korupsi! Selamat bekerja. https://t.co/5IpoAuFhy5","1186864611020001282","https://pbs.twimg.com/media/EHiXETbVAAAqMdE.jpg","","in","","2069","2441","14363","https://x.com/undefined/status/1186864611020001282","366987179",
"2072979880229417308","Fri Jul 03 09:44:52 +0000 2026","1614","Menteri guooblooxx ! Dikiranya orang desa itu makan daun dan batu kali ya. Justru didesa tiap rumah rata2 pelihara ayam jadi kalo pingin makan ayam &amp; telor tinggal ambil ke kandang ! Rasain disemprot sm si ibu SAMURAI BIRU https://t.co/fDnhewDYzg","2072979880229417308","https://pbs.twimg.com/ext_tw_video_thumb/2072979830220754944/pu/img/kCyoz0Kbywm4od4o.jpg","","in","","20","77","709","https://x.com/undefined/status/2072979880229417308","1259753320152887296",
"2072930536818196734","Fri Jul 03 06:28:47 +0000 2026","720","DAERAH YANG DIJAJAH DEMI BIRAHI PENGUASA! Beredar video yang diklaim memperlihatkan petugas pajak melakukan razia di SPBU untuk menagih tunggakan pajak. Bagaimana tanggapan kalian? Kalau memang benar dan sesuai konteksnya bisa jadi ini merupakan salah satu upaya pemerintah https://t.co/L0TYpgMRAp","2072930536818196734","https://pbs.twimg.com/amplify_video_thumb/2072930469990322176/img/D_cwJ_Y-ZmvSp1tj.jpg","","in","","30","223","366","https://x.com/undefined/status/2072930536818196734","1745265761416056832",
"2071136850698485773","Sun Jun 28 07:41:19 +0000 2026","20539","Fatimah: negara demokrasi adalah tidak ada satupun orang yang akan di tangkap ketika mereka menyampaikan aspirasi dan pendapatnya Dengerin nih pemerintah yang suka nangkepin aksi massa demo mahasiswa ccig:setapol.indonesia https://t.co/OrazokHLBp","2071136850698485773","https://pbs.twimg.com/amplify_video_thumb/2071136729814470656/img/iJS_yXKVmzgyh0FW.jpg","","in","","22","67","5768","https://x.com/undefined/status/2071136850698485773","2021941764425453569",
"2072585637212103038","Thu Jul 02 07:38:17 +0000 2026","16999","BREAKING NEWS : POLISI AKTIF KORUPSI OMPRENG MBG https://t.co/BT5B1YZfqP","2072585637212103038","https://pbs.twimg.com/media/HMNNpqda0AEPqRm.jpg","","in","","243","553","5971","https://x.com/undefined/status/2072585637212103038","947632364003368961",
"2072607176859017426","Thu Jul 02 09:03:52 +0000 2026","1279","Cuma di Indonesia Kawan di kasih Chromebook malah Menteri nya Dipenjarakan Makan eMBeGe aja biar pada pinter‼️ https://t.co/UdLn9pbIMu","2072607176859017426","https://pbs.twimg.com/amplify_video_thumb/2072607084613672960/img/SvLFqQLc3AC6uhoO.jpg","","in","","7","38","200","https://x.com/undefined/status/2072607176859017426","794216533413150720",
"1839824686332727615","Sat Sep 28 00:29:22 +0000 2024","2880","Saya mau nanya sama para ahli hukum disini bukankah secara UU Presiden baru itu harus dilantik MPR di gedung DPR/MPR di ibu kota negara ya ? Memangnya di IKN sdh jadi ? Lalu kalau mau tetap di Senayan bukankah status Ibu Kota sdh dicabut yaa ? Atau apa bisa pelantikan Presiden","1839824686332727615","","","in","","52","457","647","https://x.com/undefined/status/1839824686332727615","65067181",
"2072804910442377589","Thu Jul 02 22:09:36 +0000 2026","15507","Purbaya soal sikap Prabowo yang mengetahui Dadan korupsi: Bukan dikibulin dia tau (Dadan korupsi) tapi dia hatinya baik. Saking baiknya ngebiarin Dadan sempat korupsi dulu baru diringkus https://t.co/rs1d4KoVZS","2072804910442377589","https://pbs.twimg.com/amplify_video_thumb/2072715646874599424/img/fcyV81_Edqg6xAlF.jpg","","in","","1024","834","3979","https://x.com/undefined/status/2072804910442377589","1678477532054822912",
"2072366742308008328","Wed Jul 01 17:08:28 +0000 2026","6042","Ternyata menteri komdoggy ini pake sewa bajer juga ya ga kaget sih orang staffsusnya kaka pembina bajer Terus ini ancem-ancem UU PDP sama ITE maksudnya gmn ya? Sejak kapan harga tas jadi data pribadi? Tasnya aja dipamerin kemana-mana kan? https://t.co/IB1n1PBoH7","2072366742308008328","https://pbs.twimg.com/media/HMKGjb9agAAVyf_.jpg","","in","","48","123","2179","https://x.com/undefined/status/2072366742308008328","2022947167829397507",
"2073190706630602817","Fri Jul 03 23:42:37 +0000 2026","7378","Momen debat Densu dan jubir pemerintah: Levenia: saya ke Aceh anak-anak senang dapat MBG. Densu: itukan pov kalian saja. Petani diperas guru honorer digaji recehan lu diam. Levenia: saya cuma nyampein POV pemerintah. Densu: loh kok malah pemerintah jadi disini kita bela https://t.co/TGXLtwHeJy","2073190706630602817","https://pbs.twimg.com/media/HMVz9TsbMAADbrF.jpg","","in","","47","212","1032","https://x.com/undefined/status/2073190706630602817","1478639074038607872",
"2071103357348151700","Sun Jun 28 05:28:14 +0000 2026","4957","Guys kalian tau kasus ini ga? Lagi rame di fb dan thread Beritanya gini: Sebanyak 27 anggota Paduan Suara Wanita (PSW) asal Kepulauan Riau harus menelan kekecewaan setelah gagal berangkat ke Manokwari untuk mengikuti Pesparawi Nasional XIV. Padahal mereka sudah datang ke https://t.co/WZXfZ9JIiV","2071103357348151700","https://pbs.twimg.com/amplify_video_thumb/2071103296677523456/img/ATOLQih2Dy4_2AHQ.jpg","","in","","55","107","1330","https://x.com/undefined/status/2071103357348151700","1286947431490363392",
"2017766256624210409","Sun Feb 01 01:05:38 +0000 2026","22637","Korupsi-Kolusi-Nepotisme dari dulu udah ada. Tapi makin sini makin terang-terangan dan nggak tahu malu ","2017766256624210409","","","in","","116","235","8298","https://x.com/undefined/status/2017766256624210409","1422951168",
"2071251010593652916","Sun Jun 28 15:14:57 +0000 2026","5517","Berita di TV Bangladesh 🇧🇩 - Disiarkan di TBN24 September 2025 - Sekitar 400 anak keracunan MBG di Bengkulu - Lebih parah dari yang sebelumnya di Jawa Tengah 360 anak https://t.co/VGLcaQJhtm","2071251010593652916","https://pbs.twimg.com/amplify_video_thumb/2071250556652548096/img/LD3ebQXr1TNww5h-.jpg","","in","","19","69","1861","https://x.com/undefined/status/2071251010593652916","170542374",
"2071502344844620026","Mon Jun 29 07:53:40 +0000 2026","2938","Pernyataan Menhan ini cacat dan menyesatkan. Seolah-olah mereka yang berjasa menghidupi warga padahal justru warga sendiri yang membiayai operasional mereka lewat pajak. Lagian enak banget jadi pihak yang dijamin gajinya oleh pajak rakyat lalu memposisikan diri seolah sedang https://t.co/9Hg8Bu78Gv","2071502344844620026","https://pbs.twimg.com/amplify_video_thumb/2071502251202596864/img/uwQFZKGr47K9reLO.jpg","","in","","71","257","1352","https://x.com/undefined/status/2071502344844620026","1604443360885805061",
"2072280994036797838","Wed Jul 01 11:27:44 +0000 2026","2010","Tempo baru saja mengungkap kasus Gaurav Srivastava pengusaha India yang menyusup ke lingkaran keluarga Prabowo Subianto dan elite Indonesia dengan pura-pura sebagai agen CIA. Ia berhasil mendekati Prabowo dan adiknya Hashim Djojohadikusumo. Pertemuan terjadi di Hambalang tahun https://t.co/X1SSPZeHdC","2072280994036797838","https://pbs.twimg.com/media/HMI4k_CbEAArwLX.jpg","","in","","23","59","681","https://x.com/undefined/status/2072280994036797838","1901591046",
"2072652244609274108","Thu Jul 02 12:02:57 +0000 2026","4040","just in. puan Maharani himbau para pejabat eksekutif memakai standar yang jelas untuk penetapan komisaris di BUMN dan Anak BUMN. here we go !! dok: siaran pers pimpinan DPR RI 02/07/26 https://t.co/79IvmvjR5S","2072652244609274108","https://pbs.twimg.com/media/HMOKOX_bQAAEGoR.jpg","","in","","168","420","732","https://x.com/undefined/status/2072652244609274108","1901591046",
"2071083635881726210","Sun Jun 28 04:09:52 +0000 2026","6189","Presiden Penipu. https://t.co/PBwr0HjSkL","2071083635881726210","https://pbs.twimg.com/media/HL33lr9acAAzWJB.jpg","","in","","16","112","1765","https://x.com/undefined/status/2071083635881726210","1610174416020987904",
"2072948452460523622","Fri Jul 03 07:39:59 +0000 2026","5918","ada teori gila yang lagi beredar kenapa prabowo kekeh tetap lanjutin kopdes dan MBG: - itu kampanye secara halus - MBG = pengusaha TNI polri parpol di beri ruang (utang balas budi) - kopdes = manager kopdes + keluarga manager - pelatihan komcad = persiapan kudeta - jika kalah https://t.co/DqX5yxteoB","2072948452460523622","https://pbs.twimg.com/media/HMSUop2aAAAmvHu.jpg","","in","","131","452","1495","https://x.com/undefined/status/2072948452460523622","1772323119111487490",
"2072201236842266659","Wed Jul 01 06:10:49 +0000 2026","27026","ibu ini cerita kenapa Nadiem Disingkirkan: - Digitalisasi ancam koruptor= mereka gk bisa korupsi lg - kebijakan berbasis data bikin penyelewengan ketahuan - Putus rantai vendor lama - pindah ke Chrome OS bikin vendor Microsoft &amp; pelatih lama kehilangan income - Hapus ujian https://t.co/vt6EwsBdM3","2072201236842266659","https://pbs.twimg.com/media/HMHud0pbIAAP7fM.jpg","","in","","241","356","10635","https://x.com/undefined/status/2072201236842266659","1772323119111487490",
"2073062192153534540","Fri Jul 03 15:11:56 +0000 2026","2301","Nikah gaji suami 300 RB ( guru honorer ) Gajiku 2.2jt (admin provider ) Selama wanita punya gaji Its okay kegoblokan ini akan aku lewati . . Hamil 4bln di suruh resign Gpp biar aku yg usahain taiiii taiii ... Lahiran full pake BPJS selama bekal di RS aku cairin bjstk + beli https://t.co/Ea5KThNfsu","2073062192153534540","https://pbs.twimg.com/media/HMT_D63bwAEOdcC.jpg","","in","","59","234","119","https://x.com/undefined/status/2073062192153534540","1825959799290474500",
"2071572528917835833","Mon Jun 29 12:32:33 +0000 2026","6797","Prof. Salim Said kepada Prabowo : TENTARA ITU SALAH JIKA DISURUH BERTANI Sekarang dengan bangganya Prabowo bilang : HANYA DI INDONESIA TENTARANYA BERTANI Ya Tuhan se bebal inikah presiden kita? https://t.co/hizCyTS41M","2071572528917835833","https://pbs.twimg.com/amplify_video_thumb/2071572335870832641/img/UHcJLIC1h2ceyGmv.jpg","","in","","67","123","2317","https://x.com/undefined/status/2071572528917835833","1624263761422086144",
"2071193884793954590","Sun Jun 28 11:27:57 +0000 2026","14642","demikianlah pemerintah konoha anj https://t.co/Pe3Uny09N9","2071193884793954590","https://pbs.twimg.com/media/HL5b2_fWwAAZ7fH.jpg","","in","","31","129","4057","https://x.com/undefined/status/2071193884793954590","2017662538524069888",
"2072648330644258885","Thu Jul 02 11:47:24 +0000 2026","2297","Justru dia keren bapaknya dpr bahkan dr gerindra malah bersuara real soal kondisi negara skrg !!! Respect !! https://t.co/FGQ144NOR1","2072648330644258885","https://pbs.twimg.com/media/HMLES_DbgAAQkG1.jpg","","in","","12","99","192","https://x.com/undefined/status/2072648330644258885","1031420690505785349",
"2071422972225864007","Mon Jun 29 02:38:16 +0000 2026","3586","Berita TV di Al-Jazeera Media Qatar 🇶🇦 - Kepala BGN Dadan Hindayana dipecat - Dadan dan dua wakilnya ditangkap sehari setelahnya - Korupsi pengadaan motor listrik dan TV - MBG memakan dana besar tapi keracunan di mana-mana https://t.co/Jyfuwjb3nm","2071422972225864007","https://pbs.twimg.com/amplify_video_thumb/2071422670609211392/img/BS98dhY8Ev5RMPfq.jpg","","in","","32","101","1635","https://x.com/undefined/status/2071422972225864007","170542374",
"1085524353909813248","Wed Jan 16 13:09:08 +0000 2019","736","BANDUNG! Himpunan Mahasiswa Akuntansi Telkom University Proudly Present EXPLOSIVE 3.0 Kreasi Bukan Korupsi . 19th January 2019 Teater Terbuka Dago Tea House . Danilla The Changcuters Fiersa Besari . Info: wildan11a3 / 088218126799 (wildan) sitiratur / 082130505149 (siti) https://t.co/OyL7d0Vl7D","1085524353909813248","https://pbs.twimg.com/media/DxCOoXLUUAALh8y.jpg","","in","","57","68","135","https://x.com/undefined/status/1085524353909813248","1422951168",
"2071048752077615319","Sun Jun 28 01:51:15 +0000 2026","21022","Yaelah kalau cuma perkara fisik mah noh kita juga ada Verrel di DPR. Tapi kan kita tetep ga suka orang rekam jejaknya jelek. Ni orang juga sama. Xenophobic dia tuh. Lagian pejabat publik kok dipuja visualnya.","2071048752077615319","","","in","","126","139","2914","https://x.com/undefined/status/2071048752077615319","61684120",
"2071291269016629609","Sun Jun 28 17:54:55 +0000 2026","2392","Palghar is becoming Maharashtra's next growth engine. This district is not just a part of Maharashtra's growth story. It is the chapter that will define it. Under the visionary leadership of Hon. PM Shri Narendra Modi Ji projects that once seemed distant possibilities are today https://t.co/C1IsqMZ7Yn","2071291269016629609","https://pbs.twimg.com/amplify_video_thumb/2071290069328277504/img/Ku3bPN9-9LbDIUg4.jpg","","en","","6","342","1829","https://x.com/undefined/status/2071291269016629609","137780376",
"1908465811838427419","Sat Apr 05 10:24:41 +0000 2025","5413","Guys! Krisis di depan mata! Kita harus marah kalo nanti pemerintah cuci tangan dengan menyalahkan faktor eksternal doang atas krisis yang terjadi. Mereka lupa krisis ekonomi krisis politik dan krisis kepercayaan publik hari ini adalah akibat kelakuan dan kebijakan mereka. https://t.co/OOR0uhki2E","1908465811838427419","https://pbs.twimg.com/amplify_video_thumb/1908465420274982915/img/iTew48tHFV_WOXeE.jpg","","in","","22","56","2654","https://x.com/undefined/status/1908465811838427419","1644664050868178944",
"2043747320974729225","Mon Apr 13 17:45:06 +0000 2026","13211","Lingkaran setan? Terungkap! Pemenang tender 20.000 unit motor listrik MBG adalah PT Yasa Arta Trimanunggal. Direktur Utamanya Yenna Yuniana ternyata pernah diperiksa KPK terkait kasus Korupsi Bansos Beras. Bayangkan: Sosok yang pernah berurusan dengan kasus korupsi perut https://t.co/jSDdo3Nsp4","2043747320974729225","https://pbs.twimg.com/ext_tw_video_thumb/2043747286581424129/pu/img/0Zc9AszU-7JomVXa.jpg","","in","","116","300","7202","https://x.com/undefined/status/2043747320974729225","2695463725",
"2071015049691603160","Sat Jun 27 23:37:20 +0000 2026","4937","Berita di TV Thailand: 400 siswa keracunan MBG di Bengkulu *** Terjadi kasus anak-anak keracunan MBG dan kali ini jumlahnya mencapai 400 anak. Mereka adalah para pelajar mulai dari tingkat taman kanak-kanak hingga sekolah dasar dengan rentang usia sekitar 4 12 tahun di https://t.co/yWnvZZSTmX","2071015049691603160","https://pbs.twimg.com/amplify_video_thumb/2071014941482795008/img/s7m17Kc6qmvqjAgH.jpg","","in","","45","151","2653","https://x.com/undefined/status/2071015049691603160","170542374",
"2071383048852238367","Sun Jun 28 23:59:37 +0000 2026","1712","Berita MBG di TV Spanyol 🇪🇸 - Hampir 6000 anak dilaporkan keracunan setelah menyantap MBG - Keracunan karena bakteri Salmonella dan E. coli - Gejalanya pusing mual dan sakit perut - Program MBG jadi kontroversi karena mengorbankan pembiayaan anggaran sektor publik lain seperti https://t.co/obMlkpcz8C","2071383048852238367","https://pbs.twimg.com/amplify_video_thumb/2071382323917180929/img/iydHbNG9PSkzmLgt.jpg","","in","","19","105","887","https://x.com/undefined/status/2071383048852238367","170542374",
"2071277670034448574","Sun Jun 28 17:00:53 +0000 2026","9116","Kalau kelen baca ini. Sebenarnya ini alarm keras. Masyarakat udah ga percaya sama pemerintah. TRUST sudah hilang. Maka masyarakat pun makin ragu untuk membuka data aset mereka kepada pemerintah via sensus. Yang bahaya di sini adalah: Data-data jadi makin ga akurat Kalau data","2071277670034448574","","","in","","69","113","3683","https://x.com/undefined/status/2071277670034448574","909850779749466112",
"2065610301001863199","Sat Jun 13 01:40:47 +0000 2026","7353","Minggu ini pemerintah Indonesia punya dua kabar bersamaan. Kabar 1: Menhan Sjafrie Sjamsoeddin minta anggaran pertahanan 2027 sebesar Rp667 triliun. Ditolak. Dikasih Rp139 triliun. Lalu minta tambahan Rp195 triliun lagi ke DPR biar total jadi Rp334 triliun. Kabar 2: Di https://t.co/WoXuE7M2IA","2065610301001863199","https://pbs.twimg.com/media/HKqEsZVakAA0SkR.jpg","","in","","65","172","3207","https://x.com/undefined/status/2065610301001863199","1781618112259076096",
"2071536270468071507","Mon Jun 29 10:08:28 +0000 2026","4071","HET STIKSTOFSPROOKJE VALT IN DUIZENDEN STUKKEN! Vandaag kwam de aap eindelijk uit de mouw. Onze natuur heeft helemaal geen stikstofprobleem! Dat bevestigt ecoloog en em. prof. Han Lindeboom vandaag klip-en-klaar in het gesprek over het kritische stikstofrapport van prof. Meester. https://t.co/RciySdJeEo","2071536270468071507","https://pbs.twimg.com/media/HL-TKKOWsAA8BDO.jpg","","nl","","77","179","2457","https://x.com/undefined/status/2071536270468071507","371374082",
"2070823306652188709","Sat Jun 27 10:55:24 +0000 2026","3177","Presiden ga jelas https://t.co/rR973RQd0y","2070823306652188709","https://pbs.twimg.com/media/HL0K0aoaoAAkwsI.jpg","","in","","15","138","581","https://x.com/undefined/status/2070823306652188709","1612501322972155907",
"2070862614419341641","Sat Jun 27 13:31:36 +0000 2026","5274","Mantan Presiden yang birahi kekuasaan yang sedang tinggi tingginya. The real presiden terburuk yang perna ada https://t.co/pMhoxCsHcr","2070862614419341641","https://pbs.twimg.com/amplify_video_thumb/2070862539672674304/img/54G4km7nQlcxJTsg.jpg","","in","","141","741","1560","https://x.com/undefined/status/2070862614419341641","1745265761416056832",
"2071454708267659294","Mon Jun 29 04:44:22 +0000 2026","9061","Dilarang demo di bundaran hi mahasiswa akhirnya demo di CFD.. Cara cerdas melawan pemerintah yang anti kritis.. https://t.co/lnz9jD2cYm","2071454708267659294","https://pbs.twimg.com/ext_tw_video_thumb/2071454621453971456/pu/img/UhkwMT8tLqFTcq9B.jpg","","in","","4","28","2522","https://x.com/undefined/status/2071454708267659294","2052290657817886721",
"2071418882762707338","Mon Jun 29 02:22:01 +0000 2026","4317","Presiden @prabowo gak memahami banyak yg pura-pura mendukung dia padahal sesungguhnya mereka itu bertugas untuk mengawal Gibran sampai nyapres di 2029. Taim keciduk ngawal Gibran. https://t.co/a7idcSKQkl","2071418882762707338","https://pbs.twimg.com/amplify_video_thumb/2071418813166604288/img/I3mhvgywggl5Oq6j.jpg","","in","","49","338","1183","https://x.com/undefined/status/2071418882762707338","1749698965539553280",
